Human_Label_Index,Human_Label,Machine_Label_Index,Machine_Label,Bubble_size,Concept_Indices
18,ai and machine learning,0,software;users,5,[42; 43; 44; 45; 46]
9,learning the software games,0,software;users,3,[96; 97; 98]
12,file/device integration,1,software;functionality,1,[92]
16,improving efficiency and power,6,simulation;scanner,1,[59]
3,easy to use,0,software;users,3,[88; 89; 90]
14,targeted markets,4,design;projects,1,[31]
7,external help,7,users;customers,1,[13]
0,in-built help feature,0,software;users,5,[54; 55; 56; 57; 58]
19,automation,0,software;users,3,[62; 63; 64]
5,costing,1,software;functionality,1,[21]
0,in-built help feature,3,file;files,1,[86]
4,online help services,0,software;users,1,[38]
1,user interaction,2,user;users,3,[51; 52; 53]
12,file/device integration,2,user;users,1,[37]
7,external help,5,cad;functions,1,[95]
14,targeted markets,2,user;users,1,[20]
5,costing,5,cad;functions,1,[5]
2,ar/vr/gr & haptics,9,natural environment,1,[47]
8,ease of data representation,1,software;functionality,1,[4]
18,ai and machine learning,5,cad;functions,1,[83]
4,online help services,4,design;projects,2,[26; 27]
15,ai,0,software;users,1,[22]
20,design recognition (image recognition),0,software;users,3,[79; 80; 81]
6,user interface,6,simulation;scanner,1,[94]
1,user interaction,5,cad;functions,1,[15]
14,targeted markets,1,software;functionality,1,[78]
11,installation,1,software;functionality,1,[14]
5,costing,0,software;users,1,[61]
2,ar/vr/gr & haptics,2,user;users,3,[48; 49; 50]
10,import functions,0,software;users,3,[10; 11; 12]
1,user interaction,1,software;functionality,3,[1; 2; 3]
12,file/device integration,3,file;files,2,[73; 74]
2,ar/vr/gr & haptics,6,simulation;scanner,2,[32; 33]
13,export functions,2,user;users,1,[93]
10,import functions,8,function;curve,1,[91]
0,in-built help feature,4,design;projects,1,[66]
6,user interface,0,software;users,3,[6; 7; 8]
18,ai and machine learning,4,design;projects,1,[77]
11,installation,0,software;users,1,[82]
16,improving efficiency and power,0,software;users,1,[65]
2,ar/vr/gr & haptics,3,file;files,1,[85]
6,user interface,1,software;functionality,2,[75; 76]
1,user interaction,0,software;users,4,[69; 70; 71; 72]
0,in-built help feature,8,function;curve,2,[23; 24]
9,learning the software games,6,simulation;scanner,1,[9]
3,easy to use,3,file;files,3,[39; 40; 41]
0,in-built help feature,1,software;functionality,1,[19]
7,external help,0,software;users,2,[67; 68]
6,user interface,8,function;curve,1,[87]
12,file/device integration,0,software;users,1,[16]
17,compatibility,0,software;users,2,[34; 35]
5,costing,7,users;customers,1,[25]
11,installation,3,file;files,1,[36]
16,improving efficiency and power,1,software;functionality,2,[29; 30]
8,ease of data representation,8,function;curve,1,[17]
19,automation,1,software;functionality,1,[84]
2,ar/vr/gr & haptics,4,design;projects,1,[60]
13,export functions,0,software;users,1,[18]
10,import functions,2,user;users,1,[28]
